Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/22/20,AirNow,11011002,3,12.8,ug/m3 LC,52,"MOMS, ADEM",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,33860,"Montgomery, AL",1,Alabama,101,Montgomery,32.412811,-86.263394
4/23/20,AirNow,11011002,3,13,ug/m3 LC,53,"MOMS, ADEM",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,33860,"Montgomery, AL",1,Alabama,101,Montgomery,32.412811,-86.263394
4/24/20,AirNow,11011002,3,9.6,ug/m3 LC,40,"MOMS, ADEM",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,33860,"Montgomery, AL",1,Alabama,101,Montgomery,32.412811,-86.263394
4/25/20,AirNow,11011002,3,10.7,ug/m3 LC,45,"MOMS, ADEM",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,33860,"Montgomery, AL",1,Alabama,101,Montgomery,32.412811,-86.263394
1/1/20,AirNow,11030011,3,4.7,ug/m3 LC,20,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/2/20,AirNow,11030011,3,4.5,ug/m3 LC,19,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/3/20,AirNow,11030011,3,3.3,ug/m3 LC,14,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/4/20,AirNow,11030011,3,6.5,ug/m3 LC,27,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/5/20,AirNow,11030011,3,5.3,ug/m3 LC,22,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/6/20,AirNow,11030011,3,7.5,ug/m3 LC,31,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/7/20,AirNow,11030011,3,3.3,ug/m3 LC,14,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/8/20,AirNow,11030011,3,5.5,ug/m3 LC,23,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/9/20,AirNow,11030011,3,5.3,ug/m3 LC,22,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/10/20,AirNow,11030011,3,6.1,ug/m3 LC,25,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/11/20,AirNow,11030011,3,2,ug/m3 LC,8,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/12/20,AirNow,11030011,3,2.6,ug/m3 LC,11,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/13/20,AirNow,11030011,3,7.9,ug/m3 LC,33,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/14/20,AirNow,11030011,3,2.1,ug/m3 LC,9,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/15/20,AirNow,11030011,3,2,ug/m3 LC,8,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/16/20,AirNow,11030011,3,4.1,ug/m3 LC,17,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/17/20,AirNow,11030011,3,2.4,ug/m3 LC,10,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/18/20,AirNow,11030011,3,4.8,ug/m3 LC,20,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/19/20,AirNow,11030011,3,2.4,ug/m3 LC,10,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/20/20,AirNow,11030011,3,6.4,ug/m3 LC,27,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/21/20,AirNow,11030011,3,6.4,ug/m3 LC,27,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/22/20,AirNow,11030011,3,6.7,ug/m3 LC,28,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/23/20,AirNow,11030011,3,5,ug/m3 LC,21,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/24/20,AirNow,11030011,3,1.8,ug/m3 LC,8,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/25/20,AirNow,11030011,3,4.5,ug/m3 LC,19,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/26/20,AirNow,11030011,3,4.9,ug/m3 LC,20,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/27/20,AirNow,11030011,3,5.5,ug/m3 LC,23,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/28/20,AirNow,11030011,3,4.5,ug/m3 LC,19,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/29/20,AirNow,11030011,3,6.4,ug/m3 LC,27,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/30/20,AirNow,11030011,3,6.8,ug/m3 LC,28,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/31/20,AirNow,11030011,3,8.2,ug/m3 LC,34,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/1/20,AirNow,11030011,3,6.4,ug/m3 LC,27,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/2/20,AirNow,11030011,3,1.8,ug/m3 LC,8,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/3/20,AirNow,11030011,3,3.3,ug/m3 LC,14,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/4/20,AirNow,11030011,3,3.4,ug/m3 LC,14,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/5/20,AirNow,11030011,3,1.8,ug/m3 LC,8,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/6/20,AirNow,11030011,3,0.8,ug/m3 LC,3,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/7/20,AirNow,11030011,3,4.6,ug/m3 LC,19,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/8/20,AirNow,11030011,3,4.1,ug/m3 LC,17,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/9/20,AirNow,11030011,3,5.2,ug/m3 LC,22,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/10/20,AirNow,11030011,3,4.6,ug/m3 LC,19,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/11/20,AirNow,11030011,3,1.2,ug/m3 LC,5,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/12/20,AirNow,11030011,3,5.4,ug/m3 LC,23,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/13/20,AirNow,11030011,3,3.1,ug/m3 LC,13,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/14/20,AirNow,11030011,3,5.5,ug/m3 LC,23,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/15/20,AirNow,11030011,3,5.9,ug/m3 LC,25,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/16/20,AirNow,11030011,3,6.6,ug/m3 LC,28,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/17/20,AirNow,11030011,3,5,ug/m3 LC,21,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/18/20,AirNow,11030011,3,2.3,ug/m3 LC,10,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/19/20,AirNow,11030011,3,7.3,ug/m3 LC,30,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/20/20,AirNow,11030011,3,3.8,ug/m3 LC,16,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/21/20,AirNow,11030011,3,5.6,ug/m3 LC,23,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/22/20,AirNow,11030011,3,5.8,ug/m3 LC,24,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/23/20,AirNow,11030011,3,7.1,ug/m3 LC,30,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
2/24/20,AirNow,11030011,3,5.3,ug/m3 LC,22,"DECATUR, Alabama",1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,19460,"Decatur, AL",1,Alabama,103,Morgan,34.530717,-86.967536
1/1/20,AirNow,11130003,3,15.1,ug/m3 LC,57,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/2/20,AirNow,11130003,3,7.3,ug/m3 LC,30,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/3/20,AirNow,11130003,3,5.7,ug/m3 LC,24,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/4/20,AirNow,11130003,3,1.7,ug/m3 LC,7,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/5/20,AirNow,11130003,3,3.7,ug/m3 LC,15,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/6/20,AirNow,11130003,3,13.1,ug/m3 LC,53,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/7/20,AirNow,11130003,3,5.7,ug/m3 LC,24,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/8/20,AirNow,11130003,3,8.4,ug/m3 LC,35,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/9/20,AirNow,11130003,3,14.5,ug/m3 LC,56,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/10/20,AirNow,11130003,3,9.6,ug/m3 LC,40,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/11/20,AirNow,11130003,3,5,ug/m3 LC,21,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/12/20,AirNow,11130003,3,4.1,ug/m3 LC,17,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/13/20,AirNow,11130003,3,4.3,ug/m3 LC,18,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/14/20,AirNow,11130003,3,1.9,ug/m3 LC,8,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/15/20,AirNow,11130003,3,4.7,ug/m3 LC,20,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/16/20,AirNow,11130003,3,2.5,ug/m3 LC,10,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/17/20,AirNow,11130003,3,3,ug/m3 LC,13,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/18/20,AirNow,11130003,3,6.1,ug/m3 LC,25,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/19/20,AirNow,11130003,3,1.1,ug/m3 LC,5,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/20/20,AirNow,11130003,3,6,ug/m3 LC,25,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/21/20,AirNow,11130003,3,6,ug/m3 LC,25,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/22/20,AirNow,11130003,3,7.4,ug/m3 LC,31,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/23/20,AirNow,11130003,3,7.9,ug/m3 LC,33,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/24/20,AirNow,11130003,3,6.7,ug/m3 LC,28,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/25/20,AirNow,11130003,3,4.7,ug/m3 LC,20,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/26/20,AirNow,11130003,3,9.2,ug/m3 LC,38,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/27/20,AirNow,11130003,3,6.2,ug/m3 LC,26,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/28/20,AirNow,11130003,3,7.4,ug/m3 LC,31,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/29/20,AirNow,11130003,3,8.8,ug/m3 LC,37,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/30/20,AirNow,11130003,3,10.1,ug/m3 LC,42,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
1/31/20,AirNow,11130003,3,5.5,ug/m3 LC,23,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/1/20,AirNow,11130003,3,5.3,ug/m3 LC,22,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/2/20,AirNow,11130003,3,3.9,ug/m3 LC,16,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/3/20,AirNow,11130003,3,8,ug/m3 LC,33,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/4/20,AirNow,11130003,3,7.9,ug/m3 LC,33,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/5/20,AirNow,11130003,3,7,ug/m3 LC,29,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/6/20,AirNow,11130003,3,3.7,ug/m3 LC,15,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/7/20,AirNow,11130003,3,4.1,ug/m3 LC,17,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/8/20,AirNow,11130003,3,8.3,ug/m3 LC,35,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/9/20,AirNow,11130003,3,5.2,ug/m3 LC,22,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/10/20,AirNow,11130003,3,5.1,ug/m3 LC,21,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/11/20,AirNow,11130003,3,5.7,ug/m3 LC,24,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/12/20,AirNow,11130003,3,5.1,ug/m3 LC,21,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/13/20,AirNow,11130003,3,3.9,ug/m3 LC,16,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/14/20,AirNow,11130003,3,3.3,ug/m3 LC,14,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/15/20,AirNow,11130003,3,7.4,ug/m3 LC,31,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/16/20,AirNow,11130003,3,8.4,ug/m3 LC,35,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/17/20,AirNow,11130003,3,6.1,ug/m3 LC,25,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/18/20,AirNow,11130003,3,6.3,ug/m3 LC,26,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/19/20,AirNow,11130003,3,1.8,ug/m3 LC,8,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/20/20,AirNow,11130003,3,1.3,ug/m3 LC,5,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/21/20,AirNow,11130003,3,5.8,ug/m3 LC,24,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/22/20,AirNow,11130003,3,10.8,ug/m3 LC,45,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/23/20,AirNow,11130003,3,13.1,ug/m3 LC,53,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/24/20,AirNow,11130003,3,11.7,ug/m3 LC,49,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/25/20,AirNow,11130003,3,3.8,ug/m3 LC,16,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/26/20,AirNow,11130003,3,5.1,ug/m3 LC,21,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/27/20,AirNow,11130003,3,4.1,ug/m3 LC,17,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/28/20,AirNow,11130003,3,8.7,ug/m3 LC,36,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
2/29/20,AirNow,11130003,3,7.3,ug/m3 LC,30,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
3/1/20,AirNow,11130003,3,16.5,ug/m3 LC,60,PHENIX CITY - SOUTH GIRARD SCHOOL,1,100,88101,PM2.5 - Local Conditions,17980,"Columbus, GA-AL",1,Alabama,113,Russell,32.437028,-84.999653
