Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Year,Population
United States,USA,"Apr 29, 2020",58355,2020,331002647
United States,USA,"Apr 30, 2020",60966,2020,331002647
United States,USA,"May 1, 2020",63006,2020,331002647
United States,USA,"May 2, 2020",65068,2020,331002647
United States Virgin Islands,VIR,"Dec 31, 2019",,2020,104423
United States Virgin Islands,VIR,"Jan 1, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 2, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 3, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 4, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 5, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 6, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 7, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 8, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 9, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 10, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 11, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 12, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 13, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 14, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 15, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 16, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 17, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 18, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 19, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 20, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 21, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 22, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 23, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 24, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 25, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 26, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 27, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 28, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 29, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 30, 2020",,2020,104423
United States Virgin Islands,VIR,"Jan 31, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 1, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 2, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 3, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 4, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 5, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 6, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 7, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 8, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 9, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 10, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 11, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 12, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 13, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 14, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 15, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 16, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 17, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 18, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 19, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 20, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 21, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 22, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 23, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 24, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 25, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 26, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 27, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 28, 2020",,2020,104423
United States Virgin Islands,VIR,"Feb 29, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 1, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 2, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 3, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 4, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 5, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 6, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 7, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 8, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 9, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 10, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 11, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 12, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 13, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 14, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 15, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 16, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 17, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 18, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 19, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 20, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 21, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 22, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 23, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 24, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 25, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 26, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 27, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 28, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 29, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 30, 2020",,2020,104423
United States Virgin Islands,VIR,"Mar 31, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 1, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 2, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 3, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 4, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 5, 2020",,2020,104423
United States Virgin Islands,VIR,"Apr 6, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 7, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 8, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 9, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 10, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 11, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 12, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 13, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 14, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 15, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 16, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 17, 2020",1,2020,104423
United States Virgin Islands,VIR,"Apr 18, 2020",2,2020,104423
United States Virgin Islands,VIR,"Apr 19, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 20, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 21, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 22, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 23, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 24, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 25, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 26, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 27, 2020",3,2020,104423
United States Virgin Islands,VIR,"Apr 28, 2020",4,2020,104423
United States Virgin Islands,VIR,"Apr 29, 2020",4,2020,104423
United States Virgin Islands,VIR,"Apr 30, 2020",4,2020,104423
United States Virgin Islands,VIR,"May 1, 2020",4,2020,104423
United States Virgin Islands,VIR,"May 2, 2020",4,2020,104423
Upper middle income,,"Jan 11, 2020",1,,
Upper middle income,,"Jan 12, 2020",1,,
Upper middle income,,"Jan 13, 2020",1,,
Upper middle income,,"Jan 14, 2020",1,,
Upper middle income,,"Jan 15, 2020",2,,
Upper middle income,,"Jan 16, 2020",2,,
Upper middle income,,"Jan 17, 2020",2,,
Upper middle income,,"Jan 18, 2020",2,,
Upper middle income,,"Jan 19, 2020",3,,
Upper middle income,,"Jan 20, 2020",3,,
Upper middle income,,"Jan 21, 2020",6,,
Upper middle income,,"Jan 22, 2020",17,,
Upper middle income,,"Jan 23, 2020",17,,
Upper middle income,,"Jan 24, 2020",26,,
Upper middle income,,"Jan 25, 2020",41,,
Upper middle income,,"Jan 26, 2020",56,,
Upper middle income,,"Jan 27, 2020",81,,
Upper middle income,,"Jan 28, 2020",106,,
Upper middle income,,"Jan 29, 2020",132,,
Upper middle income,,"Jan 30, 2020",170,,
Upper middle income,,"Jan 31, 2020",213,,
Upper middle income,,"Feb 1, 2020",259,,
Upper middle income,,"Feb 2, 2020",304,,
Upper middle income,,"Feb 3, 2020",361,,
Upper middle income,,"Feb 4, 2020",426,,
Upper middle income,,"Feb 5, 2020",492,,
Upper middle income,,"Feb 6, 2020",564,,
Upper middle income,,"Feb 7, 2020",637,,
Upper middle income,,"Feb 8, 2020",723,,
Upper middle income,,"Feb 9, 2020",812,,
Upper middle income,,"Feb 10, 2020",909,,
Upper middle income,,"Feb 11, 2020",1017,,
Upper middle income,,"Feb 12, 2020",1114,,
Upper middle income,,"Feb 13, 2020",1368,,
Upper middle income,,"Feb 14, 2020",1381,,
Upper middle income,,"Feb 15, 2020",1524,,
Upper middle income,,"Feb 16, 2020",1666,,
Upper middle income,,"Feb 17, 2020",1771,,
Upper middle income,,"Feb 18, 2020",1869,,
Upper middle income,,"Feb 19, 2020",2008,,
Upper middle income,,"Feb 20, 2020",2122,,
Upper middle income,,"Feb 21, 2020",2240,,
Upper middle income,,"Feb 22, 2020",2351,,
Upper middle income,,"Feb 23, 2020",2450,,
Upper middle income,,"Feb 24, 2020",2603,,
Upper middle income,,"Feb 25, 2020",2677,,
Upper middle income,,"Feb 26, 2020",2732,,
Upper middle income,,"Feb 27, 2020",2765,,
Upper middle income,,"Feb 28, 2020",2816,,
Upper middle income,,"Feb 29, 2020",2871,,
Upper middle income,,"Mar 1, 2020",2916,,
Upper middle income,,"Mar 2, 2020",2969,,
Upper middle income,,"Mar 3, 2020",3013,,
Upper middle income,,"Mar 4, 2020",3061,,
Upper middle income,,"Mar 5, 2020",3107,,
Upper middle income,,"Mar 6, 2020",3154,,
Upper middle income,,"Mar 7, 2020",3199,,
Upper middle income,,"Mar 8, 2020",3248,,
Upper middle income,,"Mar 9, 2020",3324,,
Upper middle income,,"Mar 10, 2020",3384,,
Upper middle income,,"Mar 11, 2020",3461,,
Upper middle income,,"Mar 12, 2020",3540,,
Upper middle income,,"Mar 13, 2020",3624,,
Upper middle income,,"Mar 14, 2020",3728,,
Upper middle income,,"Mar 15, 2020",3837,,
Upper middle income,,"Mar 16, 2020",3966,,
Upper middle income,,"Mar 17, 2020",4104,,
Upper middle income,,"Mar 18, 2020",4261,,
Upper middle income,,"Mar 19, 2020",4427,,
Upper middle income,,"Mar 20, 2020",4590,,
Upper middle income,,"Mar 21, 2020",4774,,
Upper middle income,,"Mar 22, 2020",4939,,
Upper middle income,,"Mar 23, 2020",5116,,
Upper middle income,,"Mar 24, 2020",5290,,
Upper middle income,,"Mar 25, 2020",5468,,
Upper middle income,,"Mar 26, 2020",5666,,
Upper middle income,,"Mar 27, 2020",5912,,
Upper middle income,,"Mar 28, 2020",6143,,
Upper middle income,,"Mar 29, 2020",6382,,
Upper middle income,,"Mar 30, 2020",6617,,
Upper middle income,,"Mar 31, 2020",6859,,
Upper middle income,,"Apr 1, 2020",7200,,
Upper middle income,,"Apr 2, 2020",7579,,
Upper middle income,,"Apr 3, 2020",7939,,
Upper middle income,,"Apr 4, 2020",8243,,
Upper middle income,,"Apr 5, 2020",8840,,
Upper middle income,,"Apr 6, 2020",9240,,
Upper middle income,,"Apr 7, 2020",9655,,
Upper middle income,,"Apr 8, 2020",10142,,
Upper middle income,,"Apr 9, 2020",10647,,
Upper middle income,,"Apr 10, 2020",11192,,
Upper middle income,,"Apr 11, 2020",11743,,
Upper middle income,,"Apr 12, 2020",12216,,
Upper middle income,,"Apr 13, 2020",12728,,
Upper middle income,,"Apr 14, 2020",13188,,
Upper middle income,,"Apr 15, 2020",13830,,
Upper middle income,,"Apr 16, 2020",14455,,
Upper middle income,,"Apr 17, 2020",16349,,
Upper middle income,,"Apr 18, 2020",17001,,
Upper middle income,,"Apr 19, 2020",17710,,
Upper middle income,,"Apr 20, 2020",18263,,
Upper middle income,,"Apr 21, 2020",18814,,
Upper middle income,,"Apr 22, 2020",19523,,
Upper middle income,,"Apr 23, 2020",20235,,
Upper middle income,,"Apr 24, 2020",21134,,
Upper middle income,,"Apr 25, 2020",22064,,
Upper middle income,,"Apr 26, 2020",22898,,
Upper middle income,,"Apr 27, 2020",23467,,
Upper middle income,,"Apr 28, 2020",24346,,
Upper middle income,,"Apr 29, 2020",25550,,
Upper middle income,,"Apr 30, 2020",26624,,
Upper middle income,,"May 1, 2020",27680,,
Upper middle income,,"May 2, 2020",28812,,
Upper-middle-income countries,,"Dec 31, 2019",,2020,2654816331
Upper-middle-income countries,,"Jan 1, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 2, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 3, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 4, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 5, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 6, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 7, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 8, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 9, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 10, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 11, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 12, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 13, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 14, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 15, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 16, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 17, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 18, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 19, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 20, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 21, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 22, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 23, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 24, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 25, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 26, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 27, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 28, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 29, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 30, 2020",,2020,2654816331
Upper-middle-income countries,,"Jan 31, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 1, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 2, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 3, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 4, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 5, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 6, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 7, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 8, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 9, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 10, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 11, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 12, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 13, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 14, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 15, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 16, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 17, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 18, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 19, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 20, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 21, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 22, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 23, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 24, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 25, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 26, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 27, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 28, 2020",,2020,2654816331
Upper-middle-income countries,,"Feb 29, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 1, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 2, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 3, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 4, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 5, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 6, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 7, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 8, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 9, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 10, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 11, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 12, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 13, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 14, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 15, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 16, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 17, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 18, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 19, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 20, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 21, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 22, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 23, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 24, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 25, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 26, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 27, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 28, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 29, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 30, 2020",,2020,2654816331
Upper-middle-income countries,,"Mar 31, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 1, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 2, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 3, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 4, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 5, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 6, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 7, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 8, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 9, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 10, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 11, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 12, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 13, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 14, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 15, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 16, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 17, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 18, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 19, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 20, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 21, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 22, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 23, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 24, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 25, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 26, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 27, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 28, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 29, 2020",,2020,2654816331
Upper-middle-income countries,,"Apr 30, 2020",,2020,2654816331
Upper-middle-income countries,,"May 1, 2020",,2020,2654816331
Upper-middle-income countries,,"May 2, 2020",,2020,2654816331
Uruguay,URY,"Dec 31, 2019",,2020,3473727
Uruguay,URY,"Jan 1, 2020",,2020,3473727
Uruguay,URY,"Jan 2, 2020",,2020,3473727
Uruguay,URY,"Jan 3, 2020",,2020,3473727
Uruguay,URY,"Jan 4, 2020",,2020,3473727
Uruguay,URY,"Jan 5, 2020",,2020,3473727
Uruguay,URY,"Jan 6, 2020",,2020,3473727
Uruguay,URY,"Jan 7, 2020",,2020,3473727
Uruguay,URY,"Jan 8, 2020",,2020,3473727
Uruguay,URY,"Jan 9, 2020",,2020,3473727
Uruguay,URY,"Jan 10, 2020",,2020,3473727
Uruguay,URY,"Jan 11, 2020",,2020,3473727
Uruguay,URY,"Jan 12, 2020",,2020,3473727
Uruguay,URY,"Jan 13, 2020",,2020,3473727
Uruguay,URY,"Jan 14, 2020",,2020,3473727
Uruguay,URY,"Jan 15, 2020",,2020,3473727
Uruguay,URY,"Jan 16, 2020",,2020,3473727
Uruguay,URY,"Jan 17, 2020",,2020,3473727
Uruguay,URY,"Jan 18, 2020",,2020,3473727
Uruguay,URY,"Jan 19, 2020",,2020,3473727
Uruguay,URY,"Jan 20, 2020",,2020,3473727
Uruguay,URY,"Jan 21, 2020",,2020,3473727
Uruguay,URY,"Jan 22, 2020",,2020,3473727
Uruguay,URY,"Jan 23, 2020",,2020,3473727
Uruguay,URY,"Jan 24, 2020",,2020,3473727
Uruguay,URY,"Jan 25, 2020",,2020,3473727
Uruguay,URY,"Jan 26, 2020",,2020,3473727
Uruguay,URY,"Jan 27, 2020",,2020,3473727
Uruguay,URY,"Jan 28, 2020",,2020,3473727
Uruguay,URY,"Jan 29, 2020",,2020,3473727
Uruguay,URY,"Jan 30, 2020",,2020,3473727
Uruguay,URY,"Jan 31, 2020",,2020,3473727
Uruguay,URY,"Feb 1, 2020",,2020,3473727
Uruguay,URY,"Feb 2, 2020",,2020,3473727
Uruguay,URY,"Feb 3, 2020",,2020,3473727
Uruguay,URY,"Feb 4, 2020",,2020,3473727
Uruguay,URY,"Feb 5, 2020",,2020,3473727
Uruguay,URY,"Feb 6, 2020",,2020,3473727
Uruguay,URY,"Feb 7, 2020",,2020,3473727
Uruguay,URY,"Feb 8, 2020",,2020,3473727
Uruguay,URY,"Feb 9, 2020",,2020,3473727
Uruguay,URY,"Feb 10, 2020",,2020,3473727
Uruguay,URY,"Feb 11, 2020",,2020,3473727
Uruguay,URY,"Feb 12, 2020",,2020,3473727
Uruguay,URY,"Feb 13, 2020",,2020,3473727
Uruguay,URY,"Feb 14, 2020",,2020,3473727
Uruguay,URY,"Feb 15, 2020",,2020,3473727
Uruguay,URY,"Feb 16, 2020",,2020,3473727
Uruguay,URY,"Feb 17, 2020",,2020,3473727
Uruguay,URY,"Feb 18, 2020",,2020,3473727
Uruguay,URY,"Feb 19, 2020",,2020,3473727
Uruguay,URY,"Feb 20, 2020",,2020,3473727
Uruguay,URY,"Feb 21, 2020",,2020,3473727
Uruguay,URY,"Feb 22, 2020",,2020,3473727
Uruguay,URY,"Feb 23, 2020",,2020,3473727
Uruguay,URY,"Feb 24, 2020",,2020,3473727
Uruguay,URY,"Feb 25, 2020",,2020,3473727
Uruguay,URY,"Feb 26, 2020",,2020,3473727
Uruguay,URY,"Feb 27, 2020",,2020,3473727
Uruguay,URY,"Feb 28, 2020",,2020,3473727
Uruguay,URY,"Feb 29, 2020",,2020,3473727
Uruguay,URY,"Mar 1, 2020",,2020,3473727
Uruguay,URY,"Mar 2, 2020",,2020,3473727
Uruguay,URY,"Mar 3, 2020",,2020,3473727
Uruguay,URY,"Mar 4, 2020",,2020,3473727
Uruguay,URY,"Mar 5, 2020",,2020,3473727
Uruguay,URY,"Mar 6, 2020",,2020,3473727
Uruguay,URY,"Mar 7, 2020",,2020,3473727
Uruguay,URY,"Mar 8, 2020",,2020,3473727
Uruguay,URY,"Mar 9, 2020",,2020,3473727
Uruguay,URY,"Mar 10, 2020",,2020,3473727
Uruguay,URY,"Mar 11, 2020",,2020,3473727
Uruguay,URY,"Mar 12, 2020",,2020,3473727
Uruguay,URY,"Mar 13, 2020",,2020,3473727
Uruguay,URY,"Mar 14, 2020",,2020,3473727
Uruguay,URY,"Mar 15, 2020",,2020,3473727
Uruguay,URY,"Mar 16, 2020",,2020,3473727
Uruguay,URY,"Mar 17, 2020",,2020,3473727
Uruguay,URY,"Mar 18, 2020",,2020,3473727
Uruguay,URY,"Mar 19, 2020",,2020,3473727
Uruguay,URY,"Mar 20, 2020",,2020,3473727
Uruguay,URY,"Mar 21, 2020",,2020,3473727
Uruguay,URY,"Mar 22, 2020",,2020,3473727
Uruguay,URY,"Mar 23, 2020",,2020,3473727
Uruguay,URY,"Mar 24, 2020",,2020,3473727
Uruguay,URY,"Mar 25, 2020",,2020,3473727
Uruguay,URY,"Mar 26, 2020",,2020,3473727
Uruguay,URY,"Mar 27, 2020",,2020,3473727
Uruguay,URY,"Mar 28, 2020",,2020,3473727
Uruguay,URY,"Mar 29, 2020",,2020,3473727
Uruguay,URY,"Mar 30, 2020",1,2020,3473727
Uruguay,URY,"Mar 31, 2020",1,2020,3473727
Uruguay,URY,"Apr 1, 2020",1,2020,3473727
Uruguay,URY,"Apr 2, 2020",2,2020,3473727
Uruguay,URY,"Apr 3, 2020",4,2020,3473727
Uruguay,URY,"Apr 4, 2020",4,2020,3473727
Uruguay,URY,"Apr 5, 2020",5,2020,3473727
Uruguay,URY,"Apr 6, 2020",6,2020,3473727
Uruguay,URY,"Apr 7, 2020",6,2020,3473727
Uruguay,URY,"Apr 8, 2020",7,2020,3473727
Uruguay,URY,"Apr 9, 2020",7,2020,3473727
Uruguay,URY,"Apr 10, 2020",7,2020,3473727
Uruguay,URY,"Apr 11, 2020",7,2020,3473727
Uruguay,URY,"Apr 12, 2020",7,2020,3473727
Uruguay,URY,"Apr 13, 2020",8,2020,3473727
Uruguay,URY,"Apr 14, 2020",8,2020,3473727
Uruguay,URY,"Apr 15, 2020",8,2020,3473727
Uruguay,URY,"Apr 16, 2020",9,2020,3473727
Uruguay,URY,"Apr 17, 2020",9,2020,3473727
Uruguay,URY,"Apr 18, 2020",9,2020,3473727
Uruguay,URY,"Apr 19, 2020",9,2020,3473727
Uruguay,URY,"Apr 20, 2020",10,2020,3473727
Uruguay,URY,"Apr 21, 2020",10,2020,3473727
Uruguay,URY,"Apr 22, 2020",12,2020,3473727
